~id,~from,~to,~label,timestamp
R00360,T00097,A0006,INITIATED_BY,2024-03-17T18:24:43.780183
R00361,T00097,M0010,PURCHASED_AT,2024-03-17T18:24:43.780183
R00362,T00098,A0064,INITIATED_BY,2024-06-18T16:06:38.191575
R00363,T00098,M0015,PURCHASED_AT,2024-06-18T16:06:38.191575
R00364,T00099,A0108,INITIATED_BY,2024-01-09T19:26:59.782138
R00365,T00099,M0020,PURCHASED_AT,2024-01-09T19:26:59.782138
R00366,T00100,A0060,INITIATED_BY,2024-02-22T08:33:37.557653
R00367,T00100,M0018,PURCHASED_AT,2024-02-22T08:33:37.557653
R00368,T00101,A0083,INITIATED_BY,2024-04-29T11:57:45.968522
R00369,T00101,M0008,PURCHASED_AT,2024-04-29T11:57:45.968522
R00370,T00102,A0071,INITIATED_BY,2024-05-13T01:45:41.050455
R00371,T00102,M0002,PURCHASED_AT,2024-05-13T01:45:41.050455
R00372,T00103,A0110,INITIATED_BY,2024-06-19T10:15:04.911515
R00373,T00103,M0018,PURCHASED_AT,2024-06-19T10:15:04.911515
R00374,T00104,A0082,INITIATED_BY,2024-03-09T03:20:35.011950
R00375,T00104,M0023,PURCHASED_AT,2024-03-09T03:20:35.011950
R00376,T00105,A0058,INITIATED_BY,2024-03-24T19:22:52.654303
R00377,T00105,M0010,PURCHASED_AT,2024-03-24T19:22:52.654303
R00378,T00106,A0107,INITIATED_BY,2024-02-16T03:42:03.904269
R00379,T00106,M0018,PURCHASED_AT,2024-02-16T03:42:03.904269
R00380,T00107,A0116,INITIATED_BY,2024-05-30T02:56:27.250707
R00381,T00107,M0028,PURCHASED_AT,2024-05-30T02:56:27.250707
R00382,T00108,A0011,INITIATED_BY,2024-02-09T06:43:11.172762
R00383,T00108,M0028,PURCHASED_AT,2024-02-09T06:43:11.172762
R00384,T00109,A0086,INITIATED_BY,2024-04-19T09:31:12.950538
R00385,T00109,M0010,PURCHASED_AT,2024-04-19T09:31:12.950538
R00386,T00110,A0062,INITIATED_BY,2024-03-25T09:23:31.206888
R00387,T00110,M0018,PURCHASED_AT,2024-03-25T09:23:31.206888
R00388,T00111,A0093,INITIATED_BY,2024-05-25T07:26:07.458670
R00389,T00111,M0017,PURCHASED_AT,2024-05-25T07:26:07.458670
R00390,T00112,A0082,INITIATED_BY,2024-01-09T06:35:16.461708
R00391,T00112,M0030,PURCHASED_AT,2024-01-09T06:35:16.461708
R00392,T00113,A0005,INITIATED_BY,2024-05-10T07:43:54.687297
R00393,T00113,M0009,PURCHASED_AT,2024-05-10T07:43:54.687297
R00394,T00114,A0085,INITIATED_BY,2024-03-31T08:57:56.301884
R00395,T00114,M0008,PURCHASED_AT,2024-03-31T08:57:56.301884
R00396,T00115,A0126,INITIATED_BY,2024-01-31T10:48:25.048849
R00397,T00115,M0024,PURCHASED_AT,2024-01-31T10:48:25.048849
R00398,T00116,A0140,INITIATED_BY,2024-01-14T10:53:28.706311
R00399,T00116,M0016,PURCHASED_AT,2024-01-14T10:53:28.706311
R00400,T00117,A0106,INITIATED_BY,2024-05-07T23:56:40.505020
R00401,T00117,M0005,PURCHASED_AT,2024-05-07T23:56:40.505020
R00402,T00118,A0117,INITIATED_BY,2024-01-04T00:39:30.186669
R00403,T00118,M0012,PURCHASED_AT,2024-01-04T00:39:30.186669
R00404,T00119,A0074,INITIATED_BY,2024-03-18T22:24:36.066559
R00405,T00119,M0001,PURCHASED_AT,2024-03-18T22:24:36.066559
R00406,T00120,A0025,INITIATED_BY,2024-04-05T06:55:29.282083
R00407,T00120,M0017,PURCHASED_AT,2024-04-05T06:55:29.282083
R00408,T00121,A0102,INITIATED_BY,2024-04-12T06:22:10.129994
R00409,T00121,M0003,PURCHASED_AT,2024-04-12T06:22:10.129994
R00410,T00122,A0021,INITIATED_BY,2024-03-09T06:25:28.579785
R00411,T00122,M0021,PURCHASED_AT,2024-03-09T06:25:28.579785
R00412,T00123,A0003,INITIATED_BY,2024-03-19T12:54:12.701394
R00413,T00123,M0023,PURCHASED_AT,2024-03-19T12:54:12.701394
R00414,T00124,A0025,INITIATED_BY,2024-02-08T06:23:44.486745
R00415,T00124,M0029,PURCHASED_AT,2024-02-08T06:23:44.486745
R00416,T00125,A0012,INITIATED_BY,2024-01-06T22:55:31.198752
R00417,T00125,M0030,PURCHASED_AT,2024-01-06T22:55:31.198752
R00418,T00126,A0054,INITIATED_BY,2024-04-12T13:43:37.473625
R00419,T00126,M0019,PURCHASED_AT,2024-04-12T13:43:37.473625
R00420,T00127,A0139,INITIATED_BY,2024-05-23T01:55:25.256126
R00421,T00127,M0011,PURCHASED_AT,2024-05-23T01:55:25.256126
R00422,T00128,A0089,INITIATED_BY,2024-01-14T18:13:23.747093
R00423,T00128,M0002,PURCHASED_AT,2024-01-14T18:13:23.747093
R00424,T00129,A0102,INITIATED_BY,2024-05-21T19:43:59.216632
R00425,T00129,M0025,PURCHASED_AT,2024-05-21T19:43:59.216632
R00426,T00130,A0092,INITIATED_BY,2024-05-03T00:35:40.068726
R00427,T00130,M0018,PURCHASED_AT,2024-05-03T00:35:40.068726
R00428,T00131,A0076,INITIATED_BY,2024-02-18T12:04:13.807942
R00429,T00131,M0026,PURCHASED_AT,2024-02-18T12:04:13.807942
R00430,T00132,A0040,INITIATED_BY,2024-01-17T13:33:53.072123
R00431,T00132,M0024,PURCHASED_AT,2024-01-17T13:33:53.072123
R00432,T00133,A0070,INITIATED_BY,2024-03-22T05:46:36.958732
R00433,T00133,M0004,PURCHASED_AT,2024-03-22T05:46:36.958732
R00434,T00134,A0027,INITIATED_BY,2024-04-18T01:02:24.965402
R00435,T00134,M0001,PURCHASED_AT,2024-04-18T01:02:24.965402
R00436,T00135,A0004,INITIATED_BY,2024-05-11T04:43:17.970554
R00437,T00135,M0010,PURCHASED_AT,2024-05-11T04:43:17.970554
R00438,T00136,A0063,INITIATED_BY,2024-01-31T16:18:56.092842
R00439,T00136,M0019,PURCHASED_AT,2024-01-31T16:18:56.092842
R00440,T00137,A0127,INITIATED_BY,2024-03-17T05:16:06.830299
R00441,T00137,M0005,PURCHASED_AT,2024-03-17T05:16:06.830299
R00442,T00138,A0093,INITIATED_BY,2024-03-23T20:57:03.360032
R00443,T00138,M0009,PURCHASED_AT,2024-03-23T20:57:03.360032
R00444,T00139,A0102,INITIATED_BY,2024-06-05T01:23:22.059948
R00445,T00139,M0011,PURCHASED_AT,2024-06-05T01:23:22.059948
R00446,T00140,A0035,INITIATED_BY,2024-06-23T14:06:43.785806
R00447,T00140,M0010,PURCHASED_AT,2024-06-23T14:06:43.785806
R00448,T00141,A0126,INITIATED_BY,2024-02-20T17:37:25.810466
R00449,T00141,M0019,PURCHASED_AT,2024-02-20T17:37:25.810466
R00450,T00142,A0145,INITIATED_BY,2024-05-03T09:21:34.841942
R00451,T00142,M0007,PURCHASED_AT,2024-05-03T09:21:34.841942
R00452,T00143,A0119,INITIATED_BY,2024-05-30T11:05:17.437336
R00453,T00143,M0023,PURCHASED_AT,2024-05-30T11:05:17.437336
R00454,T00144,A0105,INITIATED_BY,2024-02-13T19:20:23.828503
R00455,T00144,M0022,PURCHASED_AT,2024-02-13T19:20:23.828503
R00456,T00145,A0097,INITIATED_BY,2024-04-15T09:16:04.870113
R00457,T00145,M0003,PURCHASED_AT,2024-04-15T09:16:04.870113
R00458,T00146,A0108,INITIATED_BY,2024-04-17T11:33:13.802161
R00459,T00146,M0018,PURCHASED_AT,2024-04-17T11:33:13.802161
R00460,T00147,A0064,INITIATED_BY,2024-04-20T21:28:22.107536
R00461,T00147,M0022,PURCHASED_AT,2024-04-20T21:28:22.107536
R00462,T00148,A0103,INITIATED_BY,2024-01-20T04:13:23.275837
R00463,T00148,M0025,PURCHASED_AT,2024-01-20T04:13:23.275837
R00464,T00149,A0131,INITIATED_BY,2024-04-14T02:49:21.252312
R00465,T00149,M0024,PURCHASED_AT,2024-04-14T02:49:21.252312
R00466,T00150,A0119,INITIATED_BY,2024-01-28T06:50:09.552094
R00467,T00150,M0025,PURCHASED_AT,2024-01-28T06:50:09.552094
R00468,T00151,A0076,INITIATED_BY,2024-03-04T01:08:22.796464
R00469,T00151,M0014,PURCHASED_AT,2024-03-04T01:08:22.796464
R00470,T00152,A0053,INITIATED_BY,2024-03-20T07:23:34.209089
R00471,T00152,M0017,PURCHASED_AT,2024-03-20T07:23:34.209089
R00472,T00153,A0077,INITIATED_BY,2024-06-02T16:50:16.637841
R00473,T00153,M0002,PURCHASED_AT,2024-06-02T16:50:16.637841
R00474,T00154,A0043,INITIATED_BY,2024-04-11T07:59:01.858617
R00475,T00154,M0030,PURCHASED_AT,2024-04-11T07:59:01.858617
R00476,T00155,A0104,INITIATED_BY,2024-03-19T05:11:31.420870
R00477,T00155,M0021,PURCHASED_AT,2024-03-19T05:11:31.420870
R00478,T00156,A0051,INITIATED_BY,2024-05-07T13:22:17.456625
R00479,T00156,M0015,PURCHASED_AT,2024-05-07T13:22:17.456625
R00480,T00157,A0017,INITIATED_BY,2024-03-23T19:35:56.522629
R00481,T00157,M0019,PURCHASED_AT,2024-03-23T19:35:56.522629
R00482,T00158,A0126,INITIATED_BY,2024-03-11T08:14:56.217858
R00483,T00158,M0017,PURCHASED_AT,2024-03-11T08:14:56.217858
R00484,T00159,A0090,INITIATED_BY,2024-05-27T06:52:44.315434
R00485,T00159,M0012,PURCHASED_AT,2024-05-27T06:52:44.315434
R00486,T00160,A0022,INITIATED_BY,2024-05-05T12:17:18.013978
R00487,T00160,M0022,PURCHASED_AT,2024-05-05T12:17:18.013978
R00488,T00161,A0036,INITIATED_BY,2024-04-25T00:37:08.879170
R00489,T00161,M0019,PURCHASED_AT,2024-04-25T00:37:08.879170
R00490,T00162,A0126,INITIATED_BY,2024-03-22T15:08:53.580924
R00491,T00162,M0010,PURCHASED_AT,2024-03-22T15:08:53.580924
R00492,T00163,A0003,INITIATED_BY,2024-03-30T14:08:56.468874
R00493,T00163,M0016,PURCHASED_AT,2024-03-30T14:08:56.468874
R00494,T00164,A0114,INITIATED_BY,2024-05-24T01:18:23.703959
R00495,T00164,M0016,PURCHASED_AT,2024-05-24T01:18:23.703959
R00496,T00165,A0071,INITIATED_BY,2024-03-23T18:36:14.782737
R00497,T00165,M0008,PURCHASED_AT,2024-03-23T18:36:14.782737
R00498,T00166,A0029,INITIATED_BY,2024-05-28T21:25:18.733249
R00499,T00166,M0019,PURCHASED_AT,2024-05-28T21:25:18.733249
R00500,T00167,A0113,INITIATED_BY,2024-05-13T05:08:05.649074
R00501,T00167,M0018,PURCHASED_AT,2024-05-13T05:08:05.649074
R00502,T00168,A0009,INITIATED_BY,2024-05-04T17:35:46.688689
R00503,T00168,M0015,PURCHASED_AT,2024-05-04T17:35:46.688689
R00504,T00169,A0043,INITIATED_BY,2024-02-07T10:57:33.044204
R00505,T00169,M0020,PURCHASED_AT,2024-02-07T10:57:33.044204
R00506,T00170,A0137,INITIATED_BY,2024-06-26T04:46:36.045892
R00507,T00170,M0009,PURCHASED_AT,2024-06-26T04:46:36.045892
R00508,T00171,A0069,INITIATED_BY,2024-05-27T13:08:45.078401
R00509,T00171,M0028,PURCHASED_AT,2024-05-27T13:08:45.078401
R00510,T00172,A0106,INITIATED_BY,2024-04-28T17:12:48.341067
R00511,T00172,M0030,PURCHASED_AT,2024-04-28T17:12:48.341067
R00512,T00173,A0083,INITIATED_BY,2024-04-24T11:09:15.162530
R00513,T00173,M0027,PURCHASED_AT,2024-04-24T11:09:15.162530
R00514,T00174,A0020,INITIATED_BY,2024-03-13T21:59:01.533203
R00515,T00174,M0021,PURCHASED_AT,2024-03-13T21:59:01.533203
R00516,T00175,A0095,INITIATED_BY,2024-01-01T10:44:35.094684
R00517,T00175,M0015,PURCHASED_AT,2024-01-01T10:44:35.094684
R00518,T00176,A0118,INITIATED_BY,2024-01-12T11:06:30.600883
R00519,T00176,M0021,PURCHASED_AT,2024-01-12T11:06:30.600883
R00520,T00177,A0110,INITIATED_BY,2024-05-29T22:19:28.820856
R00521,T00177,M0027,PURCHASED_AT,2024-05-29T22:19:28.820856
R00522,T00178,A0034,INITIATED_BY,2024-06-07T15:55:43.830326
R00523,T00178,M0019,PURCHASED_AT,2024-06-07T15:55:43.830326
R00524,T00179,A0065,INITIATED_BY,2024-01-30T23:02:27.397925
R00525,T00179,M0003,PURCHASED_AT,2024-01-30T23:02:27.397925
R00526,T00180,A0060,INITIATED_BY,2024-01-01T04:43:08.051653
R00527,T00180,M0014,PURCHASED_AT,2024-01-01T04:43:08.051653
R00528,T00181,A0058,INITIATED_BY,2024-06-27T20:32:41.736166
R00529,T00181,M0017,PURCHASED_AT,2024-06-27T20:32:41.736166
R00530,T00182,A0123,INITIATED_BY,2024-05-25T21:04:35.350131
R00531,T00182,M0003,PURCHASED_AT,2024-05-25T21:04:35.350131
R00532,T00183,A0077,INITIATED_BY,2024-06-07T06:48:58.504665
R00533,T00183,M0005,PURCHASED_AT,2024-06-07T06:48:58.504665
R00534,T00184,A0145,INITIATED_BY,2024-03-04T13:33:34.022101
R00535,T00184,M0001,PURCHASED_AT,2024-03-04T13:33:34.022101
R00536,T00185,A0039,INITIATED_BY,2024-06-04T15:40:37.944738
R00537,T00185,M0030,PURCHASED_AT,2024-06-04T15:40:37.944738
R00538,T00186,A0036,INITIATED_BY,2024-05-23T04:26:13.258480
R00539,T00186,M0025,PURCHASED_AT,2024-05-23T04:26:13.258480
R00540,T00187,A0022,INITIATED_BY,2024-04-19T23:23:03.918081
R00541,T00187,M0008,PURCHASED_AT,2024-04-19T23:23:03.918081
R00542,T00188,A0078,INITIATED_BY,2024-05-15T08:37:57.995121
R00543,T00188,M0007,PURCHASED_AT,2024-05-15T08:37:57.995121
R00544,T00189,A0062,INITIATED_BY,2024-04-25T11:49:46.707652
R00545,T00189,M0016,PURCHASED_AT,2024-04-25T11:49:46.707652
R00546,T00190,A0004,INITIATED_BY,2024-03-07T03:21:06.259004
R00547,T00190,M0012,PURCHASED_AT,2024-03-07T03:21:06.259004
R00548,T00191,A0019,INITIATED_BY,2024-02-09T01:11:14.369708
R00549,T00191,M0001,PURCHASED_AT,2024-02-09T01:11:14.369708
R00550,T00192,A0102,INITIATED_BY,2024-05-18T20:19:33.034411
R00551,T00192,M0017,PURCHASED_AT,2024-05-18T20:19:33.034411
R00552,T00193,A0022,INITIATED_BY,2024-02-20T05:19:11.438511
R00553,T00193,M0021,PURCHASED_AT,2024-02-20T05:19:11.438511
R00554,T00194,A0053,INITIATED_BY,2024-04-16T03:28:58.930054
R00555,T00194,M0026,PURCHASED_AT,2024-04-16T03:28:58.930054
R00556,T00195,A0112,INITIATED_BY,2024-02-14T06:01:12.180565
R00557,T00195,M0024,PURCHASED_AT,2024-02-14T06:01:12.180565
R00558,T00196,A0015,INITIATED_BY,2024-02-01T19:00:20.899528
R00559,T00196,M0010,PURCHASED_AT,2024-02-01T19:00:20.899528
R00560,T00197,A0003,INITIATED_BY,2024-04-03T14:48:57.699329
R00561,T00197,M0006,PURCHASED_AT,2024-04-03T14:48:57.699329
R00562,T00198,A0033,INITIATED_BY,2024-06-09T10:35:08.578728
R00563,T00198,M0024,PURCHASED_AT,2024-06-09T10:35:08.578728
R00564,T00199,A0110,INITIATED_BY,2024-06-25T11:37:11.111910
R00565,T00199,M0009,PURCHASED_AT,2024-06-25T11:37:11.111910
R00566,T00200,A0131,INITIATED_BY,2024-05-19T23:20:27.502630
R00567,T00200,M0012,PURCHASED_AT,2024-05-19T23:20:27.502630
R00568,T00201,A0030,INITIATED_BY,2024-06-15T13:27:50.805394
R00569,T00201,M0008,PURCHASED_AT,2024-06-15T13:27:50.805394
R00570,T00202,A0010,INITIATED_BY,2024-04-28T16:22:30.399481
R00571,T00202,M0018,PURCHASED_AT,2024-04-28T16:22:30.399481
R00572,T00203,A0107,INITIATED_BY,2024-01-15T02:20:29.154971
R00573,T00203,M0030,PURCHASED_AT,2024-01-15T02:20:29.154971
R00574,T00204,A0014,INITIATED_BY,2024-01-09T07:30:49.773016
R00575,T00204,M0006,PURCHASED_AT,2024-01-09T07:30:49.773016
R00576,T00205,A0120,INITIATED_BY,2024-02-29T05:47:42.734322
R00577,T00205,M0028,PURCHASED_AT,2024-02-29T05:47:42.734322
R00578,T00206,A0095,INITIATED_BY,2024-05-13T20:43:05.110932
R00579,T00206,M0007,PURCHASED_AT,2024-05-13T20:43:05.110932
R00580,T00207,A0127,INITIATED_BY,2024-04-08T22:15:12.059628
R00581,T00207,M0025,PURCHASED_AT,2024-04-08T22:15:12.059628
R00582,T00208,A0105,INITIATED_BY,2024-05-31T23:06:34.149445
R00583,T00208,M0001,PURCHASED_AT,2024-05-31T23:06:34.149445
R00584,T00209,A0001,INITIATED_BY,2024-05-11T15:01:19.666538
R00585,T00209,M0025,PURCHASED_AT,2024-05-11T15:01:19.666538
R00586,T00210,A0061,INITIATED_BY,2024-06-29T10:47:27.849650
R00587,T00210,M0014,PURCHASED_AT,2024-06-29T10:47:27.849650
R00588,T00211,A0060,INITIATED_BY,2024-06-11T02:23:26.059083
R00589,T00211,M0029,PURCHASED_AT,2024-06-11T02:23:26.059083
R00590,T00212,A0022,INITIATED_BY,2024-06-23T12:33:51.067580
R00591,T00212,M0019,PURCHASED_AT,2024-06-23T12:33:51.067580
R00592,T00213,A0081,INITIATED_BY,2024-05-13T02:22:22.303166
R00593,T00213,M0030,PURCHASED_AT,2024-05-13T02:22:22.303166
R00594,T00214,A0060,INITIATED_BY,2024-01-20T02:58:38.159206
R00595,T00214,M0003,PURCHASED_AT,2024-01-20T02:58:38.159206
R00596,T00215,A0105,INITIATED_BY,2024-02-07T13:58:18.350585
R00597,T00215,M0004,PURCHASED_AT,2024-02-07T13:58:18.350585
R00598,T00216,A0031,INITIATED_BY,2024-05-29T13:49:25.580675
R00599,T00216,M0003,PURCHASED_AT,2024-05-29T13:49:25.580675
R00600,T00217,A0084,INITIATED_BY,2024-03-05T09:20:47.507678
R00601,T00217,M0005,PURCHASED_AT,2024-03-05T09:20:47.507678
R00602,T00218,A0077,INITIATED_BY,2024-06-21T07:54:27.576152
R00603,T00218,M0009,PURCHASED_AT,2024-06-21T07:54:27.576152
R00604,T00219,A0141,INITIATED_BY,2024-01-12T03:53:27.374788
R00605,T00219,M0008,PURCHASED_AT,2024-01-12T03:53:27.374788
R00606,T00220,A0103,INITIATED_BY,2024-06-15T01:18:35.129111
R00607,T00220,M0012,PURCHASED_AT,2024-06-15T01:18:35.129111
R00608,T00221,A0017,INITIATED_BY,2024-01-24T07:28:13.759835
R00609,T00221,M0007,PURCHASED_AT,2024-01-24T07:28:13.759835
R00610,T00222,A0119,INITIATED_BY,2024-05-28T17:24:04.983322
R00611,T00222,M0002,PURCHASED_AT,2024-05-28T17:24:04.983322
R00612,T00223,A0098,INITIATED_BY,2024-06-13T09:40:24.649491
R00613,T00223,M0022,PURCHASED_AT,2024-06-13T09:40:24.649491
R00614,T00224,A0039,INITIATED_BY,2024-04-27T03:46:38.537974
R00615,T00224,M0002,PURCHASED_AT,2024-04-27T03:46:38.537974
R00616,T00225,A0141,INITIATED_BY,2024-01-25T20:09:11.730318
R00617,T00225,M0016,PURCHASED_AT,2024-01-25T20:09:11.730318
R00618,T00226,A0135,INITIATED_BY,2024-05-23T20:48:43.506890
R00619,T00226,M0008,PURCHASED_AT,2024-05-23T20:48:43.506890
R00620,T00227,A0092,INITIATED_BY,2024-06-14T04:40:08.256372
R00621,T00227,M0016,PURCHASED_AT,2024-06-14T04:40:08.256372
R00622,T00228,A0070,INITIATED_BY,2024-03-26T08:59:49.091237
R00623,T00228,M0006,PURCHASED_AT,2024-03-26T08:59:49.091237
R00624,T00229,A0060,INITIATED_BY,2024-02-18T05:47:35.853466
R00625,T00229,M0006,PURCHASED_AT,2024-02-18T05:47:35.853466
R00626,T00230,A0057,INITIATED_BY,2024-06-01T23:38:22.559565
R00627,T00230,M0019,PURCHASED_AT,2024-06-01T23:38:22.559565
R00628,T00231,A0082,INITIATED_BY,2024-04-17T01:44:50.919396
R00629,T00231,M0026,PURCHASED_AT,2024-04-17T01:44:50.919396
R00630,T00232,A0145,INITIATED_BY,2024-06-27T19:53:56.320792
R00631,T00232,M0005,PURCHASED_AT,2024-06-27T19:53:56.320792
R00632,T00233,A0045,INITIATED_BY,2024-03-27T12:23:02.992538
R00633,T00233,M0016,PURCHASED_AT,2024-03-27T12:23:02.992538
R00634,T00234,A0052,INITIATED_BY,2024-06-15T07:11:01.464225
R00635,T00234,M0026,PURCHASED_AT,2024-06-15T07:11:01.464225
R00636,T00235,A0038,INITIATED_BY,2024-01-21T01:50:20.585913
R00637,T00235,M0019,PURCHASED_AT,2024-01-21T01:50:20.585913
R00638,T00236,A0019,INITIATED_BY,2024-04-16T01:39:22.985343
R00639,T00236,M0012,PURCHASED_AT,2024-04-16T01:39:22.985343
R00640,T00237,A0035,INITIATED_BY,2024-04-25T16:58:17.280759
R00641,T00237,M0006,PURCHASED_AT,2024-04-25T16:58:17.280759
R00642,T00238,A0045,INITIATED_BY,2024-02-01T17:43:38.930439
R00643,T00238,M0023,PURCHASED_AT,2024-02-01T17:43:38.930439
R00644,T00239,A0076,INITIATED_BY,2024-06-02T23:41:17.729823
R00645,T00239,M0005,PURCHASED_AT,2024-06-02T23:41:17.729823
R00646,T00240,A0082,INITIATED_BY,2024-04-25T18:37:32.091499
R00647,T00240,M0030,PURCHASED_AT,2024-04-25T18:37:32.091499
R00648,T00241,A0037,INITIATED_BY,2024-06-26T19:27:25.995819
R00649,T00241,M0011,PURCHASED_AT,2024-06-26T19:27:25.995819
R00650,T00242,A0023,INITIATED_BY,2024-06-09T11:37:22.332382
R00651,T00242,M0027,PURCHASED_AT,2024-06-09T11:37:22.332382
R00652,T00243,A0054,INITIATED_BY,2024-05-22T10:48:53.663248
R00653,T00243,M0008,PURCHASED_AT,2024-05-22T10:48:53.663248
R00654,T00244,A0113,INITIATED_BY,2024-03-15T22:29:57.288768
R00655,T00244,M0024,PURCHASED_AT,2024-03-15T22:29:57.288768
R00656,T00245,A0097,INITIATED_BY,2024-02-10T19:55:52.925918
R00657,T00245,M0004,PURCHASED_AT,2024-02-10T19:55:52.925918
R00658,T00246,A0009,INITIATED_BY,2024-06-09T17:10:24.337336
R00659,T00246,M0010,PURCHASED_AT,2024-06-09T17:10:24.337336
R00660,T00247,A0141,INITIATED_BY,2024-06-27T08:02:21.764447
R00661,T00247,M0029,PURCHASED_AT,2024-06-27T08:02:21.764447
R00662,T00248,A0111,INITIATED_BY,2024-05-06T04:37:20.932821
R00663,T00248,M0021,PURCHASED_AT,2024-05-06T04:37:20.932821
R00664,T00249,A0073,INITIATED_BY,2024-01-28T19:11:40.831946
R00665,T00249,M0010,PURCHASED_AT,2024-01-28T19:11:40.831946
R00666,T00250,A0023,INITIATED_BY,2024-03-27T22:32:47.610688
R00667,T00250,M0010,PURCHASED_AT,2024-03-27T22:32:47.610688
R00668,T00251,A0044,INITIATED_BY,2024-06-01T17:19:58.292267
R00669,T00251,M0021,PURCHASED_AT,2024-06-01T17:19:58.292267
R00670,T00252,A0121,INITIATED_BY,2024-04-26T04:16:03.236717
R00671,T00252,M0016,PURCHASED_AT,2024-04-26T04:16:03.236717
R00672,T00253,A0098,INITIATED_BY,2024-05-31T12:16:12.357379
R00673,T00253,M0012,PURCHASED_AT,2024-05-31T12:16:12.357379
R00674,T00254,A0025,INITIATED_BY,2024-03-15T22:21:28.872262
R00675,T00254,M0003,PURCHASED_AT,2024-03-15T22:21:28.872262
R00676,T00255,A0016,INITIATED_BY,2024-06-23T18:41:12.287489
R00677,T00255,M0027,PURCHASED_AT,2024-06-23T18:41:12.287489
R00678,T00256,A0061,INITIATED_BY,2024-06-03T13:30:52.507325
R00679,T00256,M0016,PURCHASED_AT,2024-06-03T13:30:52.507325
R00680,T00257,A0133,INITIATED_BY,2024-01-31T06:09:49.811944
R00681,T00257,M0026,PURCHASED_AT,2024-01-31T06:09:49.811944
R00682,T00258,A0033,INITIATED_BY,2024-02-16T16:15:30.052033
R00683,T00258,M0002,PURCHASED_AT,2024-02-16T16:15:30.052033
R00684,T00259,A0143,INITIATED_BY,2024-04-04T01:31:31.595674
R00685,T00259,M0013,PURCHASED_AT,2024-04-04T01:31:31.595674
R00686,T00260,A0134,INITIATED_BY,2024-01-27T19:46:46.834243
R00687,T00260,M0026,PURCHASED_AT,2024-01-27T19:46:46.834243
R00688,T00261,A0026,INITIATED_BY,2024-04-13T12:52:08.233266
R00689,T00261,M0030,PURCHASED_AT,2024-04-13T12:52:08.233266
R00690,T00262,A0071,INITIATED_BY,2024-05-05T13:15:52.141528
R00691,T00262,M0013,PURCHASED_AT,2024-05-05T13:15:52.141528
R00692,T00263,A0085,INITIATED_BY,2024-06-15T16:06:25.796680
R00693,T00263,M0023,PURCHASED_AT,2024-06-15T16:06:25.796680
R00694,T00264,A0078,INITIATED_BY,2024-05-06T00:13:05.798165
R00695,T00264,M0010,PURCHASED_AT,2024-05-06T00:13:05.798165
R00696,T00265,A0059,INITIATED_BY,2024-05-20T02:23:24.829593
R00697,T00265,M0005,PURCHASED_AT,2024-05-20T02:23:24.829593
R00698,T00266,A0107,INITIATED_BY,2024-02-08T06:16:49.228133
R00699,T00266,M0020,PURCHASED_AT,2024-02-08T06:16:49.228133
R00700,T00267,A0133,INITIATED_BY,2024-05-23T06:14:03.347523
R00701,T00267,M0028,PURCHASED_AT,2024-05-23T06:14:03.347523
R00702,T00268,A0130,INITIATED_BY,2024-03-23T14:48:46.836016
R00703,T00268,M0013,PURCHASED_AT,2024-03-23T14:48:46.836016
R00704,T00269,A0071,INITIATED_BY,2024-04-25T00:13:12.758252
R00705,T00269,M0012,PURCHASED_AT,2024-04-25T00:13:12.758252
R00706,T00270,A0062,INITIATED_BY,2024-06-22T20:30:01.883698
R00707,T00270,M0012,PURCHASED_AT,2024-06-22T20:30:01.883698
R00708,T00271,A0090,INITIATED_BY,2024-02-21T14:20:28.936437
R00709,T00271,M0012,PURCHASED_AT,2024-02-21T14:20:28.936437
R00710,T00272,A0147,INITIATED_BY,2024-02-18T16:53:56.646040
R00711,T00272,M0025,PURCHASED_AT,2024-02-18T16:53:56.646040
R00712,T00273,A0003,INITIATED_BY,2024-04-18T19:21:38.278614
R00713,T00273,M0016,PURCHASED_AT,2024-04-18T19:21:38.278614
R00714,T00274,A0079,INITIATED_BY,2024-03-04T02:47:33.941897
R00715,T00274,M0023,PURCHASED_AT,2024-03-04T02:47:33.941897
R00716,T00275,A0078,INITIATED_BY,2024-04-15T19:00:43.937922
R00717,T00275,M0022,PURCHASED_AT,2024-04-15T19:00:43.937922
R00718,T00276,A0096,INITIATED_BY,2024-02-24T00:34:45.925120
R00719,T00276,M0018,PURCHASED_AT,2024-02-24T00:34:45.925120
R00720,T00277,A0087,INITIATED_BY,2024-02-17T06:25:19.804918
R00721,T00277,M0009,PURCHASED_AT,2024-02-17T06:25:19.804918
R00722,T00278,A0133,INITIATED_BY,2024-06-04T04:10:40.526251
R00723,T00278,M0025,PURCHASED_AT,2024-06-04T04:10:40.526251
R00724,T00279,A0082,INITIATED_BY,2024-06-13T03:37:25.779336
R00725,T00279,M0022,PURCHASED_AT,2024-06-13T03:37:25.779336
R00726,T00280,A0010,INITIATED_BY,2024-02-04T08:59:29.244577
R00727,T00280,M0019,PURCHASED_AT,2024-02-04T08:59:29.244577
R00728,T00281,A0122,INITIATED_BY,2024-02-24T08:02:46.806807
R00729,T00281,M0030,PURCHASED_AT,2024-02-24T08:02:46.806807
R00730,T00282,A0143,INITIATED_BY,2024-05-14T02:33:05.993911
R00731,T00282,M0006,PURCHASED_AT,2024-05-14T02:33:05.993911
